frame,u,v,conf,cls,w_px,h_px,angle_deg,colour_b,colour_g,colour_r
2125,651.9508361816406,1000.511474609375,0.6546862721443176,10,24.10610008239746,59.635868072509766,34.385405753702784,181.0,152.0,129.5
2125,1547.8164978027344,636.5109405517578,0.6271413564682007,10,61.47431945800781,28.03863525390625,5.6747282025558095,118.0,118.0,118.0
2125,856.0995788574219,208.13319396972656,0.602531909942627,9,59.29644012451172,23.909940719604492,28.785702483424508,193.0,179.0,171.0
2125,702.3613128662109,420.42474365234375,0.5602366924285889,9,48.04180145263672,21.17810821533203,21.743376175527626,199.5,186.5,179.5
2125,782.89453125,213.09207153320312,0.5169638991355896,10,57.59212875366211,23.91189956665039,27.18823905732171,117.0,103.0,90.0
2125,1610.1851806640625,790.1825256347656,0.5001587867736816,10,52.503448486328125,23.806550979614258,6.805349052661884,71.0,55.0,47.0
2125,853.4005432128906,247.75453186035156,0.49763038754463196,10,52.87010192871094,23.103307723999023,27.94399436634174,66.5,54.0,46.0
2125,664.7230377197266,279.8633728027344,0.496473103761673,10,55.35396194458008,24.072078704833984,24.716379936315754,35.0,29.0,25.0
2125,468.0624694824219,385.4957580566406,0.3816068172454834,9,66.58134460449219,22.323116302490234,26.47550198724171,183.0,168.0,151.0
2125,830.8663635253906,352.84234619140625,0.3641548156738281,10,57.72154235839844,25.574922561645508,25.354574029341528,39.0,29.0,26.0
2125,935.9454956054688,235.16348266601562,0.3316021263599396,9,56.740150451660156,22.499399185180664,3.731322952067857,97.0,74.0,61.0
2125,712.3904113769531,519.5814208984375,0.33020010590553284,10,29.636882781982422,15.27081298828125,28.26046264379782,184.5,166.5,154.0
2125,705.1148071289062,1003.248779296875,0.2728949785232544,10,23.465211868286133,61.413055419921875,5.9230418642657385,219.0,204.0,195.0
2126,654.0838317871094,247.32354736328125,0.8642861843109131,9,91.49690246582031,29.78005599975586,23.22365063094593,213.0,207.0,198.5
2126,711.8283081054688,368.3077392578125,0.8561356663703918,9,66.28305053710938,24.121931076049805,21.30735055929235,210.0,197.0,188.0
2126,771.871826171875,186.5701446533203,0.8402971029281616,9,59.54335021972656,21.703327178955078,26.994664666054376,206.0,197.0,186.0
2126,550.5207672119141,420.06439208984375,0.8351837992668152,9,66.79573059082031,27.025981903076172,20.44656060121586,191.5,175.0,155.5
2126,834.7691955566406,182.6665802001953,0.8321160078048706,9,59.6624870300293,24.92706298828125,24.40705091408963,206.0,200.0,191.0
2126,709.3142852783203,405.9668273925781,0.8298864364624023,9,57.605533599853516,21.516542434692383,21.436246474214247,159.0,135.5,120.5
2126,730.0051879882812,331.44854736328125,0.8223730325698853,9,62.906654357910156,23.546550750732422,23.50817411365386,209.0,195.5,183.5
2126,763.8501434326172,143.97279357910156,0.798721432685852,9,51.94681167602539,22.23546600341797,26.450947457175513,197.0,182.0,169.0
2126,835.7133483886719,141.40414428710938,0.7951338291168213,9,55.173954010009766,24.075748443603516,23.830822004761504,185.0,179.0,170.0
2126,538.7277717590332,456.6385498046875,0.7026910781860352,9,63.890357971191406,23.900348663330078,20.99365021599742,178.0,155.0,134.0
2126,841.5248413085938,219.72360229492188,0.6945083141326904,9,58.71122741699219,23.043249130249023,25.47827729294692,201.0,186.5,177.5
2126,654.8540954589844,303.2606506347656,0.6846728920936584,10,56.082916259765625,24.792570114135742,21.292389029915437,36.0,29.0,26.0
2126,841.3514404296875,259.98126220703125,0.6271101832389832,10,53.596893310546875,22.646076202392578,26.239986819375915,64.0,51.0,44.0
2126,699.2808685302734,441.0469665527344,0.5920674204826355,9,48.27215576171875,21.228654861450195,17.379368531773256,201.0,188.5,182.0
2126,681.5276336669922,1025.9254150390625,0.4929819107055664,10,23.837432861328125,59.30299377441406,34.47181106179803,175.0,145.0,127.0
2126,823.5702514648438,365.77386474609375,0.48388466238975525,10,58.783058166503906,26.266061782836914,22.399397062287132,39.0,29.0,25.0
2126,921.5293273925781,242.10585021972656,0.47721296548843384,10,54.24449920654297,25.148033142089844,-1.580510469696005,97.0,74.0,61.5
2126,464.6121826171875,420.4061584472656,0.4680083990097046,9,67.74996185302734,23.121349334716797,22.368995890291405,182.0,168.0,151.0
2126,1556.3090209960938,609.101806640625,0.4532020688056946,10,60.265384674072266,26.306110382080078,2.204448677263493,157.5,155.5,155.5
2126,813.4732360839844,409.8369140625,0.41747090220451355,9,60.95730972290039,24.807817459106445,18.397321142651737,129.5,104.5,87.0
2126,767.9156646728516,228.34388732910156,0.39127305150032043,9,56.79692077636719,22.529539108276367,23.576612609137385,133.0,117.5,101.0
2126,735.6907196044922,1020.1318359375,0.3171062767505646,10,24.382076263427734,61.553165435791016,3.8427152265811255,216.0,202.0,192.0
2126,715.5668640136719,538.9642944335938,0.3011687397956848,10,29.147193908691406,13.446353912353516,22.453903679411127,168.0,156.0,150.5
2127,641.7367706298828,271.02154541015625,0.8676432967185974,9,92.40652465820312,28.75969696044922,20.124819417720534,215.0,208.0,200.0
2127,706.35693359375,388.24591064453125,0.8583793044090271,9,66.41203308105469,24.200489044189453,18.144720256577155,213.0,201.0,192.0
2127,548.4290428161621,449.79473876953125,0.857571005821228,9,67.45388793945312,27.246965408325195,17.1224338906703,189.0,181.0,161.0
2127,705.4994659423828,425.7008972167969,0.8440289497375488,9,56.54230499267578,20.91671371459961,16.858575145296246,166.0,141.0,129.0
2127,723.1215209960938,350.7069396972656,0.8427842259407043,9,63.09922790527344,23.182559967041016,20.94081699522008,207.0,193.0,181.0
2127,755.7448577880859,203.4453582763672,0.8269068002700806,9,59.77821731567383,22.002304077148438,23.657079067749308,206.0,197.0,184.0
2127,819.8869323730469,196.3726043701172,0.791581392288208,9,60.076316833496094,25.564945220947266,21.689801879225335,195.5,194.0,185.0
2127,745.3678588867188,162.0377960205078,0.7752246260643005,9,53.41680145263672,22.825157165527344,22.617298879830756,190.5,179.5,164.0
2127,817.0692443847656,154.72451782226562,0.7726320028305054,9,54.52419662475586,24.62520980834961,20.134260446700782,189.0,180.0,166.0
2127,827.19189453125,232.88377380371094,0.7428989410400391,9,58.76145935058594,22.90738296508789,21.93438241566703,194.0,181.0,174.0
2127,540.4885501861572,486.6541748046875,0.7347099184989929,9,64.37311553955078,24.774253845214844,17.810452506144024,170.5,153.0,133.0
2127,714.0101013183594,1045.8668823242188,0.7294049859046936,10,23.784252166748047,59.91910171508789,30.873523973062742,173.0,145.0,125.0
2127,697.7626800537109,461.0122604370117,0.67323237657547,10,48.950904846191406,21.640596389770508,13.211575147400426,202.0,189.5,184.0
2127,817.6259155273438,379.7158508300781,0.5912119150161743,10,59.2471809387207,25.550798416137695,17.694882290292824,38.0,28.0,25.0
2127,829.2002868652344,273.6585998535156,0.5795525908470154,10,55.34020233154297,22.260868072509766,21.82399802094316,62.0,51.0,44.0
2127,810.6361389160156,423.6490478515625,0.5102076530456543,9,61.92638397216797,25.011112213134766,14.717051293308787,133.0,108.0,88.0
2127,720.5591888427734,558.4609375,0.48584672808647156,10,29.66657257080078,14.684986114501953,24.727376540879476,186.5,172.5,166.0
2127,768.3380126953125,1034.5867919921875,0.4802742302417755,10,24.494592666625977,61.140830993652344,0.7239228922280716,214.0,203.0,192.0
2127,910.143310546875,250.68287658691406,0.44672682881355286,9,23.468719482421875,59.86681365966797,84.73686363574144,94.0,72.0,59.0
2127,1564.2328186035156,580.3467559814453,0.3983047306537628,10,26.18613052368164,59.08198547363281,88.15810539100083,199.0,195.0,187.5
2127,645.6941375732422,326.69549560546875,0.39105111360549927,10,57.01862716674805,24.83978271484375,18.5390475679295,37.0,29.0,26.0
2127,753.8102416992188,246.45492553710938,0.38816606998443604,9,58.271141052246094,23.44399642944336,19.42049714069799,133.5,118.0,106.0
2127,462.6125793457031,453.74986267089844,0.2927372455596924,9,67.74296569824219,23.47386932373047,19.477119408917392,184.5,173.0,163.0
2128,549.1730880737305,478.54412841796875,0.8621553778648376,9,66.47797393798828,26.568801879882812,12.778773380453398,183.5,170.0,155.0
2128,702.2055053710938,408.2057800292969,0.8603585958480835,9,66.69583892822266,22.78888702392578,14.98264832182661,212.0,202.5,193.5
2128,631.7134475708008,295.4826965332031,0.8574021458625793,9,91.89944458007812,28.813098907470703,16.07825506092626,213.0,206.5,200.0
2128,704.2900390625,445.76080322265625,0.8419427275657654,9,55.869049072265625,20.677188873291016,13.59259895779688,165.0,142.0,127.0
2128,741.0792083740234,220.76959228515625,0.8390112519264221,9,58.18714141845703,21.306751251220703,20.298985826461273,207.0,196.0,184.0
2128,716.2305297851562,369.8623352050781,0.8254091739654541,9,63.032997131347656,22.375709533691406,17.80712791156552,209.0,196.0,186.0
2128,805.2295227050781,210.19398498535156,0.8127881288528442,9,60.671470642089844,24.934783935546875,18.27500611499515,196.0,195.0,186.0
2128,813.927490234375,246.9998016357422,0.7749441862106323,9,57.842979431152344,22.646343231201172,19.390510902694338,194.0,181.0,174.0
2128,799.9893798828125,169.01231384277344,0.7613299489021301,9,53.30380630493164,23.77213478088379,18.167702135586957,173.0,160.0,156.0
2128,728.4183959960938,179.2482147216797,0.7494518160820007,9,50.10649108886719,20.93698501586914,20.367757293666838,198.0,184.0,171.0
2128,699.2456207275391,482.0547180175781,0.7357951998710632,9,49.469600677490234,20.877172470092773,11.679657631667654,202.0,189.0,183.0
2128,819.5180053710938,286.42095947265625,0.6341052651405334,10,52.72398376464844,21.428688049316406,19.199832511635094,62.0,50.0,42.5
2128,1568.2405090332031,550.3500900268555,0.6016749143600464,10,26.96697998046875,60.50022888183594,84.47030867319252,79.0,71.5,67.5
2128,541.8770294189453,515.7692260742188,0.5785028338432312,9,64.8907699584961,23.58539581298828,12.95677067154487,179.0,157.0,143.0
2128,639.5305786132812,351.10064697265625,0.4835240840911865,10,58.16154098510742,25.409278869628906,15.143977390022311,36.0,29.0,26.0
2128,751.9641418457031,1056.5504760742188,0.46491628885269165,10,23.681570053100586,47.41345977783203,25.17578870517457,174.0,147.0,125.0
2128,898.4622802734375,258.9500427246094,0.39519253373146057,10,23.678298950195312,59.817359924316406,81.9688543425129,91.5,70.0,55.5
2128,775.7304382324219,630.0881958007812,0.36359766125679016,10,11.312191009521484,21.509822845458984,10.961732179139382,144.0,130.0,124.0
2128,814.1726989746094,393.4629211425781,0.31176745891571045,10,58.98150634765625,25.068641662597656,13.337338566814225,39.0,29.0,27.0
2129,622.5729370117188,320.1730651855469,0.8657188415527344,9,92.36749267578125,28.75385284423828,12.733583995130948,215.0,208.5,201.0
2129,700.2953643798828,428.1096496582031,0.8620030879974365,9,64.33201599121094,23.097930908203125,11.34459074910163,212.5,200.5,192.0
2129,551.1360359191895,507.7940673828125,0.8515989184379578,9,67.22953033447266,27.04708480834961,9.5707496405143,189.0,175.0,154.0
2129,712.1469116210938,389.1564636230469,0.8451400995254517,9,61.98090362548828,22.689109802246094,13.826358767045981,209.0,195.0,183.0
2129,703.6478118896484,465.7628479003906,0.839161217212677,9,56.20456314086914,21.214292526245117,10.373507750081423,174.0,149.5,135.5
2129,727.3903198242188,239.53836059570312,0.8381723165512085,9,58.918540954589844,21.900386810302734,16.75508924163409,208.0,197.0,185.0
2129,543.7941513061523,544.759033203125,0.8080105781555176,9,67.99339294433594,23.459009170532227,9.81248625694033,185.0,165.0,154.0
2129,783.4043579101562,184.23556518554688,0.806693971157074,9,54.10223388671875,23.996273040771484,14.660879817574601,181.0,174.0,168.0
2129,791.2052612304688,225.1299591064453,0.8066301941871643,9,61.264617919921875,24.87525177001953,15.097962405583935,189.0,194.0,187.0
2129,711.8103332519531,198.41552734375,0.7663885951042175,9,50.763832092285156,22.325002670288086,16.774218893952003,207.0,193.0,179.0
2129,801.5196838378906,260.0200500488281,0.7022604942321777,9,58.37160873413086,22.694435119628906,14.227799720418897,202.0,188.5,179.5
2129,700.4748992919922,501.6220703125,0.6740603446960449,9,48.76116180419922,20.781312942504883,9.237018059931014,198.5,186.5,179.0
2129,1572.062255859375,521.7280578613281,0.6398413181304932,10,26.7629337310791,60.62260437011719,81.04634850264347,76.0,67.5,64.5
2129,732.2362213134766,282.5219421386719,0.5944993495941162,10,57.995033264160156,23.19182777404785,13.737384454049165,127.5,113.0,98.5
2129,887.8887329101562,268.19256591796875,0.5561149716377258,9,23.463314056396484,58.668121337890625,79.92652532784155,90.0,67.0,54.0
2129,466.58514404296875,523.0531616210938,0.5091480612754822,9,65.79541778564453,21.341691970825195,12.51537567284832,188.0,167.0,156.0
2129,790.192626953125,1069.5673828125,0.4983160197734833,10,22.89754867553711,31.391088485717773,18.103291744166444,165.5,141.5,120.0
2129,632.1609649658203,374.1382141113281,0.47172799706459045,10,55.345733642578125,24.117633819580078,11.429718811822084,36.0,29.0,26.0
2129,808.3887329101562,300.0913391113281,0.4149184823036194,10,53.514373779296875,21.43958854675293,13.830237460720904,67.0,54.0,46.0
2129,806.8231506347656,450.8660478591919,0.2998792827129364,10,61.89750671386719,24.538156509399414,8.865833137033963,136.0,110.0,90.0
2130,616.01025390625,345.3638610839844,0.8645256161689758,9,92.81219482421875,29.617815017700195,9.274381756011923,213.5,208.0,198.5
2130,699.3231964111328,448.144287109375,0.8611935973167419,9,64.86000061035156,23.469528198242188,8.189959451678169,213.0,201.0,192.0
2130,555.1592712402344,537.2302856445312,0.8438807725906372,9,65.97919464111328,27.238693237304688,6.377767684674861,192.0,176.0,160.0
2130,704.7803649902344,485.79205322265625,0.8398148417472839,9,55.12093734741211,20.55663299560547,6.719582794140857,169.0,145.0,134.0
2130,708.4324035644531,408.76116943359375,0.8377484083175659,9,63.076515197753906,22.3287353515625,10.561429306036922,211.0,197.0,186.0
2130,767.9899749755859,200.0361785888672,0.829382598400116,9,53.4676628112793,24.062301635742188,10.431733405208488,171.0,160.0,151.0
2130,715.2066802978516,258.05010986328125,0.823867917060852,9,58.46146774291992,21.759401321411133,13.469458331024367,207.0,195.0,183.0
2130,778.8615417480469,240.78213500976562,0.802138090133667,9,62.26652526855469,25.445812225341797,11.726913149214033,182.5,179.5,173.0
2130,550.4644660949707,574.2568969726562,0.7572062611579895,9,69.3313217163086,24.650775909423828,7.032682507675649,181.0,155.5,142.5
2130,697.2627716064453,217.74435424804688,0.7564141750335693,9,50.65743637084961,21.575237274169922,13.365367101847019,206.0,189.0,175.0
2130,790.6451721191406,275.127197265625,0.75371915102005,9,58.52656555175781,22.49440574645996,12.363213572292421,202.0,189.0,184.0
2130,704.3200836181641,521.8504638671875,0.7125190496444702,9,47.2860107421875,19.489665985107422,5.2258443283211635,201.0,188.0,182.0
2130,471.0992126464844,557.6064605712891,0.6916114687919617,9,66.17459869384766,23.768741607666016,8.810434326449636,190.0,174.0,163.0
2130,800.5841064453125,315.0946350097656,0.6219313740730286,10,51.346832275390625,21.798484802246094,11.04476849642652,63.5,52.0,45.5
2130,1676.7857971191406,621.0722045898438,0.5470151305198669,10,23.540483474731445,51.957603454589844,79.68894402775182,67.0,54.0,46.0
2130,630.4468841552734,398.4888916015625,0.541179358959198,10,56.22651672363281,25.265701293945312,8.832622195968423,37.0,30.0,26.0
2130,876.1874694824219,277.78717041015625,0.5041812658309937,9,23.370168685913086,58.386680603027344,76.5402131599976,91.0,68.0,56.0
2130,1575.6000366210938,492.14789962768555,0.3440133333206177,10,25.62372589111328,60.872215270996094,79.47321250281696,120.5,117.0,108.5
2130,806.2742919921875,465.4496097564697,0.33518996834754944,9,60.71982955932617,24.656822204589844,4.575971892475137,136.5,110.0,92.0
2130,723.3017272949219,300.6136169433594,0.30763986706733704,10,58.09345245361328,22.484363555908203,10.89263883926918,122.5,107.0,91.0
2131,611.1399688720703,369.8625183105469,0.8671409487724304,9,91.53608703613281,28.16753387451172,5.841293464523972,210.0,207.0,198.0
2131,699.6984100341797,468.2461853027344,0.849083662033081,9,63.73011016845703,22.440845489501953,4.254659730237051,214.0,201.5,193.0
