frame,timestamp,t_sec,lat,lon,rel_alt,abs_alt,yaw,pitch,roll,focal_len,dzoom,gsd
1139,2024-11-24 17:38:41.542,37.966,48.266586,25.907244,101.223,425.18,-131.8,-90.0,0.0,24.0,1.0,0.07908046875
1140,2024-11-24 17:38:41.575,37.999,48.266575,25.907225,101.192,425.148,-131.8,-90.0,0.0,24.0,1.0,0.07905625
1141,2024-11-24 17:38:41.609,38.033,48.266575,25.907225,101.192,425.148,-131.8,-90.0,0.0,24.0,1.0,0.07905625
1142,2024-11-24 17:38:41.642,38.066,48.266575,25.907225,101.192,425.148,-131.8,-90.0,0.0,24.0,1.0,0.07905625
1143,2024-11-24 17:38:41.676,38.1,48.266564,25.907207,101.164,425.121,-131.8,-90.0,0.0,24.0,1.0,0.079034375
1144,2024-11-24 17:38:41.709,38.133,48.266564,25.907207,101.164,425.121,-131.8,-90.0,0.0,24.0,1.0,0.079034375
1145,2024-11-24 17:38:41.742,38.166,48.266564,25.907207,101.164,425.121,-131.8,-90.0,0.0,24.0,1.0,0.079034375
1146,2024-11-24 17:38:41.777,38.201,48.266552,25.907188,101.144,425.101,-131.8,-89.9,0.0,24.0,1.0,0.07901875
1147,2024-11-24 17:38:41.808,38.232,48.266552,25.907188,101.144,425.101,-131.8,-89.9,0.0,24.0,1.0,0.07901875
1148,2024-11-24 17:38:41.843,38.267,48.266552,25.907188,101.144,425.101,-131.8,-89.9,0.0,24.0,1.0,0.07901875
1149,2024-11-24 17:38:41.876,38.3,48.266541,25.907169,101.133,425.09,-131.8,-90.0,0.0,24.0,1.0,0.07901015625
1150,2024-11-24 17:38:41.909,38.333,48.266541,25.907169,101.133,425.09,-131.8,-90.0,0.0,24.0,1.0,0.07901015625
1151,2024-11-24 17:38:41.943,38.367,48.266541,25.907169,101.133,425.09,-131.8,-90.0,0.0,24.0,1.0,0.07901015625
1152,2024-11-24 17:38:41.977,38.401,48.26653,25.907151,101.166,425.122,-131.8,-89.9,0.0,24.0,1.0,0.0790359375
1153,2024-11-24 17:38:42.008,38.432,48.26653,25.907151,101.166,425.122,-131.8,-89.9,0.0,24.0,1.0,0.0790359375
1154,2024-11-24 17:38:42.044,38.468,48.26653,25.907151,101.166,425.122,-131.8,-89.9,0.0,24.0,1.0,0.0790359375
1155,2024-11-24 17:38:42.076,38.5,48.266518,25.907132,101.227,425.184,-131.8,-90.0,0.0,24.0,1.0,0.07908359375000001
1156,2024-11-24 17:38:42.109,38.533,48.266518,25.907132,101.227,425.184,-131.8,-90.0,0.0,24.0,1.0,0.07908359375000001
1157,2024-11-24 17:38:42.143,38.567,48.266518,25.907132,101.227,425.184,-131.8,-90.0,0.0,24.0,1.0,0.07908359375000001
1158,2024-11-24 17:38:42.177,38.601,48.266507,25.907113,101.305,425.262,-131.8,-89.9,0.0,24.0,1.0,0.07914453125000001
1159,2024-11-24 17:38:42.209,38.633,48.266507,25.907113,101.305,425.262,-131.8,-89.9,0.0,24.0,1.0,0.07914453125000001
1160,2024-11-24 17:38:42.243,38.667,48.266507,25.907113,101.305,425.262,-131.8,-89.9,0.0,24.0,1.0,0.07914453125000001
1161,2024-11-24 17:38:42.277,38.701,48.266496,25.907095,101.364,425.32,-131.8,-89.9,0.0,24.0,1.0,0.079190625
1162,2024-11-24 17:38:42.309,38.733,48.266496,25.907095,101.364,425.32,-131.8,-89.9,0.0,24.0,1.0,0.079190625
1163,2024-11-24 17:38:42.342,38.766,48.266496,25.907095,101.364,425.32,-131.8,-89.9,0.0,24.0,1.0,0.079190625
1164,2024-11-24 17:38:42.376,38.8,48.266485,25.907076,101.397,425.354,-131.8,-90.0,0.0,24.0,1.0,0.07921640625000001
1165,2024-11-24 17:38:42.409,38.833,48.266485,25.907076,101.397,425.354,-131.8,-90.0,0.0,24.0,1.0,0.07921640625000001
1166,2024-11-24 17:38:42.443,38.867,48.266485,25.907076,101.397,425.354,-131.8,-90.0,0.0,24.0,1.0,0.07921640625000001
1167,2024-11-24 17:38:42.476,38.9,48.266474,25.907058,101.412,425.369,-131.8,-90.0,0.0,24.0,1.0,0.079228125
1168,2024-11-24 17:38:42.509,38.933,48.266474,25.907058,101.412,425.369,-131.8,-90.0,0.0,24.0,1.0,0.079228125
1169,2024-11-24 17:38:42.542,38.966,48.266474,25.907058,101.412,425.369,-131.8,-90.0,0.0,24.0,1.0,0.079228125
1170,2024-11-24 17:38:42.576,39.0,48.266463,25.90704,101.424,425.38,-131.8,-90.0,0.0,24.0,1.0,0.07923750000000002
1171,2024-11-24 17:38:42.609,39.033,48.266463,25.90704,101.424,425.38,-131.8,-90.0,0.0,24.0,1.0,0.07923750000000002
1172,2024-11-24 17:38:42.643,39.067,48.266463,25.90704,101.424,425.38,-131.8,-90.0,0.0,24.0,1.0,0.07923750000000002
1173,2024-11-24 17:38:42.677,39.101,48.266452,25.907021,101.434,425.39,-131.8,-89.9,0.0,24.0,1.0,0.07924531250000001
1174,2024-11-24 17:38:42.710,39.134,48.266452,25.907021,101.434,425.39,-131.8,-89.9,0.0,24.0,1.0,0.07924531250000001
1175,2024-11-24 17:38:42.743,39.167,48.266452,25.907021,101.434,425.39,-131.8,-89.9,0.0,24.0,1.0,0.07924531250000001
1176,2024-11-24 17:38:42.777,39.201,48.266441,25.907003,101.438,425.395,-131.8,-89.9,0.0,24.0,1.0,0.0792484375
1177,2024-11-24 17:38:42.810,39.234,48.266441,25.907003,101.438,425.395,-131.8,-89.9,0.0,24.0,1.0,0.0792484375
1178,2024-11-24 17:38:42.844,39.268,48.266441,25.907003,101.438,425.395,-131.8,-89.9,0.0,24.0,1.0,0.0792484375
1179,2024-11-24 17:38:42.876,39.3,48.266431,25.906985,101.437,425.394,-131.8,-89.9,0.0,24.0,1.0,0.07924765624999999
1180,2024-11-24 17:38:42.911,39.335,48.266431,25.906985,101.437,425.394,-131.8,-89.9,0.0,24.0,1.0,0.07924765624999999
1181,2024-11-24 17:38:42.943,39.367,48.266431,25.906985,101.437,425.394,-131.8,-89.9,0.0,24.0,1.0,0.07924765624999999
1182,2024-11-24 17:38:42.976,39.4,48.26642,25.906967,101.441,425.397,-131.8,-89.9,0.0,24.0,1.0,0.07925078125
1183,2024-11-24 17:38:43.010,39.434,48.26642,25.906967,101.441,425.397,-131.8,-89.9,0.0,24.0,1.0,0.07925078125
1184,2024-11-24 17:38:43.044,39.468,48.26642,25.906967,101.441,425.397,-131.8,-89.9,0.0,24.0,1.0,0.07925078125
1185,2024-11-24 17:38:43.077,39.501,48.266409,25.906949,101.441,425.398,-131.8,-89.9,0.0,24.0,1.0,0.07925078125
1186,2024-11-24 17:38:43.110,39.534,48.266409,25.906949,101.441,425.398,-131.8,-89.9,0.0,24.0,1.0,0.07925078125
1187,2024-11-24 17:38:43.145,39.569,48.266409,25.906949,101.441,425.398,-131.8,-89.9,0.0,24.0,1.0,0.07925078125
1188,2024-11-24 17:38:43.177,39.601,48.266398,25.90693,101.438,425.394,-131.8,-89.9,0.0,24.0,1.0,0.0792484375
1189,2024-11-24 17:38:43.210,39.634,48.266398,25.90693,101.438,425.394,-131.8,-89.9,0.0,24.0,1.0,0.0792484375
1190,2024-11-24 17:38:43.243,39.667,48.266398,25.90693,101.438,425.394,-131.8,-89.9,0.0,24.0,1.0,0.0792484375
1191,2024-11-24 17:38:43.277,39.701,48.266387,25.906912,101.441,425.398,-131.8,-90.0,0.0,24.0,1.0,0.07925078125
1192,2024-11-24 17:38:43.310,39.734,48.266387,25.906912,101.441,425.398,-131.8,-90.0,0.0,24.0,1.0,0.07925078125
1193,2024-11-24 17:38:43.344,39.768,48.266387,25.906912,101.441,425.398,-131.8,-90.0,0.0,24.0,1.0,0.07925078125
1194,2024-11-24 17:38:43.377,39.801,48.266376,25.906894,101.442,425.398,-131.8,-89.9,0.0,24.0,1.0,0.0792515625
1195,2024-11-24 17:38:43.411,39.835,48.266376,25.906894,101.442,425.398,-131.8,-89.9,0.0,24.0,1.0,0.0792515625
1196,2024-11-24 17:38:43.444,39.868,48.266376,25.906894,101.442,425.398,-131.8,-89.9,0.0,24.0,1.0,0.0792515625
1197,2024-11-24 17:38:43.477,39.901,48.266365,25.906876,101.444,425.4,-131.8,-90.0,0.0,24.0,1.0,0.079253125
1198,2024-11-24 17:38:43.510,39.934,48.266365,25.906876,101.444,425.4,-131.8,-90.0,0.0,24.0,1.0,0.079253125
1199,2024-11-24 17:38:43.544,39.968,48.266365,25.906876,101.444,425.4,-131.8,-90.0,0.0,24.0,1.0,0.079253125
1200,2024-11-24 17:38:43.578,40.002,48.266355,25.906858,101.444,425.4,-131.8,-89.9,0.0,24.0,1.0,0.079253125
1201,2024-11-24 17:38:43.610,40.034,48.266355,25.906858,101.444,425.4,-131.8,-89.9,0.0,24.0,1.0,0.079253125
1202,2024-11-24 17:38:43.644,40.068,48.266355,25.906858,101.444,425.4,-131.8,-89.9,0.0,24.0,1.0,0.079253125
1203,2024-11-24 17:38:43.677,40.101,48.266344,25.90684,101.441,425.398,-131.8,-89.9,0.0,24.0,1.0,0.07925078125
1204,2024-11-24 17:38:43.710,40.134,48.266344,25.90684,101.441,425.398,-131.8,-89.9,0.0,24.0,1.0,0.07925078125
1205,2024-11-24 17:38:43.744,40.168,48.266344,25.90684,101.441,425.398,-131.8,-89.9,0.0,24.0,1.0,0.07925078125
1206,2024-11-24 17:38:43.777,40.201,48.266333,25.906822,101.442,425.399,-131.8,-90.0,0.0,24.0,1.0,0.0792515625
1207,2024-11-24 17:38:43.811,40.235,48.266333,25.906822,101.442,425.399,-131.8,-90.0,0.0,24.0,1.0,0.0792515625
1208,2024-11-24 17:38:43.845,40.269,48.266333,25.906822,101.442,425.399,-131.8,-90.0,0.0,24.0,1.0,0.0792515625
1209,2024-11-24 17:38:43.877,40.301,48.266322,25.906803,101.442,425.399,-131.8,-90.0,0.0,24.0,1.0,0.0792515625
1210,2024-11-24 17:38:43.911,40.335,48.266322,25.906803,101.442,425.399,-131.8,-90.0,0.0,24.0,1.0,0.0792515625
1211,2024-11-24 17:38:43.944,40.368,48.266322,25.906803,101.442,425.399,-131.8,-90.0,0.0,24.0,1.0,0.0792515625
1212,2024-11-24 17:38:43.978,40.402,48.266311,25.906785,101.432,425.389,-131.8,-90.0,0.0,24.0,1.0,0.07924375
1213,2024-11-24 17:38:44.012,40.436,48.266311,25.906785,101.432,425.389,-131.8,-90.0,0.0,24.0,1.0,0.07924375
1214,2024-11-24 17:38:44.045,40.469,48.266311,25.906785,101.432,425.389,-131.8,-90.0,0.0,24.0,1.0,0.07924375
1215,2024-11-24 17:38:44.077,40.501,48.2663,25.906767,101.422,425.378,-131.8,-90.0,0.0,24.0,1.0,0.07923593749999999
1216,2024-11-24 17:38:44.111,40.535,48.2663,25.906767,101.422,425.378,-131.8,-90.0,0.0,24.0,1.0,0.07923593749999999
1217,2024-11-24 17:38:44.144,40.568,48.2663,25.906767,101.422,425.378,-131.8,-90.0,0.0,24.0,1.0,0.07923593749999999
1218,2024-11-24 17:38:44.180,40.604,48.266289,25.906749,101.409,425.366,-131.8,-89.9,0.0,24.0,1.0,0.07922578125
1219,2024-11-24 17:38:44.212,40.636,48.266289,25.906749,101.409,425.366,-131.8,-89.9,0.0,24.0,1.0,0.07922578125
1220,2024-11-24 17:38:44.244,40.668,48.266289,25.906749,101.409,425.366,-131.8,-89.9,0.0,24.0,1.0,0.07922578125
1221,2024-11-24 17:38:44.278,40.702,48.266278,25.906731,101.395,425.352,-131.8,-90.0,0.0,24.0,1.0,0.07921484375
1222,2024-11-24 17:38:44.311,40.735,48.266278,25.906731,101.395,425.352,-131.8,-90.0,0.0,24.0,1.0,0.07921484375
1223,2024-11-24 17:38:44.345,40.769,48.266278,25.906731,101.395,425.352,-131.8,-90.0,0.0,24.0,1.0,0.07921484375
1224,2024-11-24 17:38:44.379,40.803,48.266267,25.906713,101.387,425.344,-131.8,-90.0,0.0,24.0,1.0,0.07920859375
1225,2024-11-24 17:38:44.412,40.836,48.266267,25.906713,101.387,425.344,-131.8,-90.0,0.0,24.0,1.0,0.07920859375
1226,2024-11-24 17:38:44.445,40.869,48.266267,25.906713,101.387,425.344,-131.8,-90.0,0.0,24.0,1.0,0.07920859375
1227,2024-11-24 17:38:44.478,40.902,48.266256,25.906694,101.378,425.335,-131.8,-89.9,0.0,24.0,1.0,0.0792015625
1228,2024-11-24 17:38:44.511,40.935,48.266256,25.906694,101.378,425.335,-131.8,-89.9,0.0,24.0,1.0,0.0792015625
1229,2024-11-24 17:38:44.545,40.969,48.266256,25.906694,101.378,425.335,-131.8,-89.9,0.0,24.0,1.0,0.0792015625
1230,2024-11-24 17:38:44.578,41.002,48.266245,25.906676,101.368,425.325,-131.8,-90.0,0.0,24.0,1.0,0.07919375
1231,2024-11-24 17:38:44.612,41.036,48.266245,25.906676,101.368,425.325,-131.8,-90.0,0.0,24.0,1.0,0.07919375
1232,2024-11-24 17:38:44.645,41.069,48.266245,25.906676,101.368,425.325,-131.8,-90.0,0.0,24.0,1.0,0.07919375
1233,2024-11-24 17:38:44.678,41.102,48.266234,25.906658,101.362,425.319,-131.8,-89.9,0.0,24.0,1.0,0.0791890625
1234,2024-11-24 17:38:44.713,41.137,48.266234,25.906658,101.362,425.319,-131.8,-89.9,0.0,24.0,1.0,0.0791890625
1235,2024-11-24 17:38:44.746,41.17,48.266234,25.906658,101.362,425.319,-131.8,-89.9,0.0,24.0,1.0,0.0791890625
1236,2024-11-24 17:38:44.778,41.202,48.266223,25.90664,101.357,425.314,-131.8,-89.9,0.0,24.0,1.0,0.07918515625000001
1237,2024-11-24 17:38:44.812,41.236,48.266223,25.90664,101.357,425.314,-131.8,-89.9,0.0,24.0,1.0,0.07918515625000001
1238,2024-11-24 17:38:44.844,41.268,48.266223,25.90664,101.357,425.314,-131.8,-89.9,0.0,24.0,1.0,0.07918515625000001
1239,2024-11-24 17:38:44.880,41.304,48.266212,25.906621,101.351,425.308,-131.8,-89.9,0.0,24.0,1.0,0.07918046875
1240,2024-11-24 17:38:44.912,41.336,48.266212,25.906621,101.351,425.308,-131.8,-89.9,0.0,24.0,1.0,0.07918046875
1241,2024-11-24 17:38:44.945,41.369,48.266212,25.906621,101.351,425.308,-131.8,-89.9,0.0,24.0,1.0,0.07918046875
1242,2024-11-24 17:38:44.980,41.404,48.266201,25.906603,101.349,425.305,-131.8,-89.9,0.0,24.0,1.0,0.07917890625
1243,2024-11-24 17:38:45.012,41.436,48.266201,25.906603,101.349,425.305,-131.8,-89.9,0.0,24.0,1.0,0.07917890625
1244,2024-11-24 17:38:45.045,41.469,48.266201,25.906603,101.349,425.305,-131.8,-89.9,0.0,24.0,1.0,0.07917890625
1245,2024-11-24 17:38:45.081,41.505,48.26619,25.906585,101.342,425.299,-131.8,-89.9,0.0,24.0,1.0,0.0791734375
1246,2024-11-24 17:38:45.112,41.536,48.26619,25.906585,101.342,425.299,-131.8,-89.9,0.0,24.0,1.0,0.0791734375
1247,2024-11-24 17:38:45.145,41.569,48.26619,25.906585,101.342,425.299,-131.8,-89.9,0.0,24.0,1.0,0.0791734375
1248,2024-11-24 17:38:45.178,41.602,48.266179,25.906566,101.336,425.292,-131.8,-90.0,0.0,24.0,1.0,0.07916875
1249,2024-11-24 17:38:45.213,41.637,48.266179,25.906566,101.336,425.292,-131.8,-90.0,0.0,24.0,1.0,0.07916875
1250,2024-11-24 17:38:45.245,41.669,48.266179,25.906566,101.336,425.292,-131.8,-90.0,0.0,24.0,1.0,0.07916875
1251,2024-11-24 17:38:45.278,41.702,48.266168,25.906548,101.327,425.284,-131.8,-90.0,0.0,24.0,1.0,0.07916171875
1252,2024-11-24 17:38:45.312,41.736,48.266168,25.906548,101.327,425.284,-131.8,-90.0,0.0,24.0,1.0,0.07916171875
1253,2024-11-24 17:38:45.346,41.77,48.266168,25.906548,101.327,425.284,-131.8,-90.0,0.0,24.0,1.0,0.07916171875
1254,2024-11-24 17:38:45.381,41.805,48.266157,25.906529,101.319,425.276,-131.8,-89.9,0.0,24.0,1.0,0.07915546875
1255,2024-11-24 17:38:45.412,41.836,48.266157,25.906529,101.319,425.276,-131.8,-89.9,0.0,24.0,1.0,0.07915546875
1256,2024-11-24 17:38:45.445,41.869,48.266157,25.906529,101.319,425.276,-131.8,-89.9,0.0,24.0,1.0,0.07915546875
1257,2024-11-24 17:38:45.481,41.905,48.266145,25.906511,101.309,425.266,-131.8,-90.0,0.0,24.0,1.0,0.07914765625
1258,2024-11-24 17:38:45.513,41.937,48.266145,25.906511,101.309,425.266,-131.8,-90.0,0.0,24.0,1.0,0.07914765625
1259,2024-11-24 17:38:45.546,41.97,48.266145,25.906511,101.309,425.266,-131.8,-90.0,0.0,24.0,1.0,0.07914765625
1260,2024-11-24 17:38:45.580,42.004,48.266134,25.906492,101.298,425.254,-131.8,-90.0,0.0,24.0,1.0,0.0791390625
1261,2024-11-24 17:38:45.613,42.037,48.266134,25.906492,101.298,425.254,-131.8,-90.0,0.0,24.0,1.0,0.0791390625
1262,2024-11-24 17:38:45.646,42.07,48.266134,25.906492,101.298,425.254,-131.8,-90.0,0.0,24.0,1.0,0.0791390625
1263,2024-11-24 17:38:45.679,42.103,48.266123,25.906473,101.284,425.241,-131.8,-90.0,0.0,24.0,1.0,0.07912812500000001
1264,2024-11-24 17:38:45.713,42.137,48.266123,25.906473,101.284,425.241,-131.8,-90.0,0.0,24.0,1.0,0.07912812500000001
1265,2024-11-24 17:38:45.746,42.17,48.266123,25.906473,101.284,425.241,-131.8,-90.0,0.0,24.0,1.0,0.07912812500000001
1266,2024-11-24 17:38:45.779,42.203,48.266112,25.906455,101.266,425.223,-131.8,-89.9,0.0,24.0,1.0,0.0791140625
1267,2024-11-24 17:38:45.814,42.238,48.266112,25.906455,101.266,425.223,-131.8,-89.9,0.0,24.0,1.0,0.0791140625
1268,2024-11-24 17:38:45.847,42.271,48.266112,25.906455,101.266,425.223,-131.8,-89.9,0.0,24.0,1.0,0.0791140625
1269,2024-11-24 17:38:45.879,42.303,48.266101,25.906436,101.248,425.205,-131.8,-90.0,0.0,24.0,1.0,0.0791
1270,2024-11-24 17:38:45.913,42.337,48.266101,25.906436,101.248,425.205,-131.8,-90.0,0.0,24.0,1.0,0.0791
1271,2024-11-24 17:38:45.946,42.37,48.266101,25.906436,101.248,425.205,-131.8,-90.0,0.0,24.0,1.0,0.0791
1272,2024-11-24 17:38:45.982,42.406,48.26609,25.906418,101.225,425.181,-131.8,-90.0,0.0,24.0,1.0,0.07908203124999999
1273,2024-11-24 17:38:46.013,42.437,48.26609,25.906418,101.225,425.181,-131.8,-90.0,0.0,24.0,1.0,0.07908203124999999
1274,2024-11-24 17:38:46.046,42.47,48.26609,25.906418,101.225,425.181,-131.8,-90.0,0.0,24.0,1.0,0.07908203124999999
1275,2024-11-24 17:38:46.079,42.503,48.266078,25.906399,101.198,425.154,-131.8,-90.0,0.0,24.0,1.0,0.0790609375
1276,2024-11-24 17:38:46.114,42.538,48.266078,25.906399,101.198,425.154,-131.8,-90.0,0.0,24.0,1.0,0.0790609375
1277,2024-11-24 17:38:46.146,42.57,48.266078,25.906399,101.198,425.154,-131.8,-90.0,0.0,24.0,1.0,0.0790609375
1278,2024-11-24 17:38:46.180,42.604,48.266067,25.90638,101.172,425.128,-131.8,-90.0,0.0,24.0,1.0,0.07904062499999999
1279,2024-11-24 17:38:46.213,42.637,48.266067,25.90638,101.172,425.128,-131.8,-90.0,0.0,24.0,1.0,0.07904062499999999
1280,2024-11-24 17:38:46.246,42.67,48.266067,25.90638,101.172,425.128,-131.8,-90.0,0.0,24.0,1.0,0.07904062499999999
1281,2024-11-24 17:38:46.281,42.705,48.266056,25.906362,101.147,425.104,-131.8,-90.0,0.0,24.0,1.0,0.07902109375000001
1282,2024-11-24 17:38:46.314,42.738,48.266056,25.906362,101.147,425.104,-131.8,-90.0,0.0,24.0,1.0,0.07902109375000001
1283,2024-11-24 17:38:46.346,42.77,48.266056,25.906362,101.147,425.104,-131.8,-90.0,0.0,24.0,1.0,0.07902109375000001
1284,2024-11-24 17:38:46.382,42.806,48.266045,25.906343,101.135,425.091,-131.8,-90.0,0.0,24.0,1.0,0.07901171875
1285,2024-11-24 17:38:46.413,42.837,48.266045,25.906343,101.135,425.091,-131.8,-90.0,0.0,24.0,1.0,0.07901171875
1286,2024-11-24 17:38:46.446,42.87,48.266045,25.906343,101.135,425.091,-131.8,-90.0,0.0,24.0,1.0,0.07901171875
1287,2024-11-24 17:38:46.482,42.906,48.266033,25.906324,101.146,425.102,-131.8,-90.0,0.0,24.0,1.0,0.0790203125
1288,2024-11-24 17:38:46.513,42.937,48.266033,25.906324,101.146,425.102,-131.8,-90.0,0.0,24.0,1.0,0.0790203125
1289,2024-11-24 17:38:46.547,42.971,48.266033,25.906324,101.146,425.102,-131.8,-90.0,0.0,24.0,1.0,0.0790203125
1290,2024-11-24 17:38:46.581,43.005,48.266022,25.906305,101.196,425.153,-131.8,-90.0,0.0,24.0,1.0,0.07905937499999999
1291,2024-11-24 17:38:46.613,43.037,48.266022,25.906305,101.196,425.153,-131.8,-90.0,0.0,24.0,1.0,0.07905937499999999
1292,2024-11-24 17:38:46.646,43.07,48.266022,25.906305,101.196,425.153,-131.8,-90.0,0.0,24.0,1.0,0.07905937499999999
1293,2024-11-24 17:38:46.680,43.104,48.266011,25.906287,101.267,425.224,-131.8,-89.9,0.0,24.0,1.0,0.07911484375
1294,2024-11-24 17:38:46.714,43.138,48.266011,25.906287,101.267,425.224,-131.8,-89.9,0.0,24.0,1.0,0.07911484375
1295,2024-11-24 17:38:46.747,43.171,48.266011,25.906287,101.267,425.224,-131.8,-89.9,0.0,24.0,1.0,0.07911484375
1296,2024-11-24 17:38:46.782,43.206,48.266,25.906268,101.333,425.29,-131.8,-90.0,0.0,24.0,1.0,0.07916640625
1297,2024-11-24 17:38:46.813,43.237,48.266,25.906268,101.333,425.29,-131.8,-90.0,0.0,24.0,1.0,0.07916640625
1298,2024-11-24 17:38:46.846,43.27,48.266,25.906268,101.333,425.29,-131.8,-90.0,0.0,24.0,1.0,0.07916640625
1299,2024-11-24 17:38:46.883,43.307,48.265989,25.906249,101.379,425.336,-131.8,-89.9,0.0,24.0,1.0,0.07920234375
1300,2024-11-24 17:38:46.916,43.34,48.265989,25.906249,101.379,425.336,-131.8,-89.9,0.0,24.0,1.0,0.07920234375
1301,2024-11-24 17:38:46.947,43.371,48.265989,25.906249,101.379,425.336,-131.8,-89.9,0.0,24.0,1.0,0.07920234375
1302,2024-11-24 17:38:46.983,43.407,48.265978,25.906231,101.415,425.372,-131.8,-89.9,0.0,24.0,1.0,0.07923046875
1303,2024-11-24 17:38:47.015,43.439,48.265978,25.906231,101.415,425.372,-131.8,-89.9,0.0,24.0,1.0,0.07923046875
1304,2024-11-24 17:38:47.047,43.471,48.265978,25.906231,101.415,425.372,-131.8,-89.9,0.0,24.0,1.0,0.07923046875
1305,2024-11-24 17:38:47.081,43.505,48.265967,25.906212,101.433,425.39,-131.8,-90.0,0.0,24.0,1.0,0.07924453125000001
1306,2024-11-24 17:38:47.115,43.539,48.265967,25.906212,101.433,425.39,-131.8,-90.0,0.0,24.0,1.0,0.07924453125000001
1307,2024-11-24 17:38:47.147,43.571,48.265967,25.906212,101.433,425.39,-131.8,-90.0,0.0,24.0,1.0,0.07924453125000001
1308,2024-11-24 17:38:47.180,43.604,48.265956,25.906194,101.448,425.405,-131.8,-90.0,0.0,24.0,1.0,0.07925625
1309,2024-11-24 17:38:47.214,43.638,48.265956,25.906194,101.448,425.405,-131.8,-90.0,0.0,24.0,1.0,0.07925625
1310,2024-11-24 17:38:47.247,43.671,48.265956,25.906194,101.448,425.405,-131.8,-90.0,0.0,24.0,1.0,0.07925625
1311,2024-11-24 17:38:47.280,43.704,48.265945,25.906176,101.462,425.419,-131.8,-90.0,0.0,24.0,1.0,0.0792671875
1312,2024-11-24 17:38:47.315,43.739,48.265945,25.906176,101.462,425.419,-131.8,-90.0,0.0,24.0,1.0,0.0792671875
1313,2024-11-24 17:38:47.347,43.771,48.265945,25.906176,101.462,425.419,-131.8,-90.0,0.0,24.0,1.0,0.0792671875
1314,2024-11-24 17:38:47.382,43.806,48.265934,25.906157,101.466,425.423,-131.8,-90.0,0.0,24.0,1.0,0.0792703125
1315,2024-11-24 17:38:47.414,43.838,48.265934,25.906157,101.466,425.423,-131.8,-90.0,0.0,24.0,1.0,0.0792703125
1316,2024-11-24 17:38:47.447,43.871,48.265934,25.906157,101.466,425.423,-131.8,-90.0,0.0,24.0,1.0,0.0792703125
1317,2024-11-24 17:38:47.481,43.905,48.265923,25.906139,101.467,425.424,-131.8,-89.9,0.0,24.0,1.0,0.07927109375000001
1318,2024-11-24 17:38:47.515,43.939,48.265923,25.906139,101.467,425.424,-131.8,-89.9,0.0,24.0,1.0,0.07927109375000001
1319,2024-11-24 17:38:47.548,43.972,48.265923,25.906139,101.467,425.424,-131.8,-89.9,0.0,24.0,1.0,0.07927109375000001
1320,2024-11-24 17:38:47.583,44.007,48.265912,25.906121,101.464,425.42,-131.8,-90.0,0.0,24.0,1.0,0.07926875
1321,2024-11-24 17:38:47.614,44.038,48.265912,25.906121,101.464,425.42,-131.8,-90.0,0.0,24.0,1.0,0.07926875
1322,2024-11-24 17:38:47.648,44.072,48.265912,25.906121,101.464,425.42,-131.8,-90.0,0.0,24.0,1.0,0.07926875
1323,2024-11-24 17:38:47.681,44.105,48.265901,25.906103,101.468,425.424,-131.8,-90.0,0.0,24.0,1.0,0.079271875
1324,2024-11-24 17:38:47.715,44.139,48.265901,25.906103,101.468,425.424,-131.8,-90.0,0.0,24.0,1.0,0.079271875
1325,2024-11-24 17:38:47.747,44.171,48.265901,25.906103,101.468,425.424,-131.8,-90.0,0.0,24.0,1.0,0.079271875
1326,2024-11-24 17:38:47.784,44.208,48.265891,25.906084,101.466,425.423,-131.8,-90.0,0.0,24.0,1.0,0.0792703125
1327,2024-11-24 17:38:47.815,44.239,48.265891,25.906084,101.466,425.423,-131.8,-90.0,0.0,24.0,1.0,0.0792703125
1328,2024-11-24 17:38:47.847,44.271,48.265891,25.906084,101.466,425.423,-131.8,-90.0,0.0,24.0,1.0,0.0792703125
1329,2024-11-24 17:38:47.884,44.308,48.26588,25.906066,101.463,425.419,-131.8,-89.9,0.0,24.0,1.0,0.07926796875
1330,2024-11-24 17:38:47.916,44.34,48.26588,25.906066,101.463,425.419,-131.8,-89.9,0.0,24.0,1.0,0.07926796875
1331,2024-11-24 17:38:47.948,44.372,48.26588,25.906066,101.463,425.419,-131.8,-89.9,0.0,24.0,1.0,0.07926796875
1332,2024-11-24 17:38:47.983,44.407,48.265869,25.906048,101.461,425.418,-131.8,-90.0,0.0,24.0,1.0,0.07926640624999999
1333,2024-11-24 17:38:48.014,44.438,48.265869,25.906048,101.461,425.418,-131.8,-90.0,0.0,24.0,1.0,0.07926640624999999
1334,2024-11-24 17:38:48.048,44.472,48.265869,25.906048,101.461,425.418,-131.8,-90.0,0.0,24.0,1.0,0.07926640624999999
1335,2024-11-24 17:38:48.085,44.509,48.265858,25.90603,101.456,425.413,-131.8,-90.0,0.0,24.0,1.0,0.0792625
1336,2024-11-24 17:38:48.115,44.539,48.265858,25.90603,101.456,425.413,-131.8,-90.0,0.0,24.0,1.0,0.0792625
1337,2024-11-24 17:38:48.148,44.572,48.265858,25.90603,101.456,425.413,-131.8,-90.0,0.0,24.0,1.0,0.0792625
1338,2024-11-24 17:38:48.182,44.606,48.265847,25.906011,101.453,425.409,-131.8,-90.0,0.0,24.0,1.0,0.07926015625
