track_id,observations,duration_s,displacement_m,path_length_m,straightness,average_speed_mps,median_speed_mps,max_speed_mps,mean_conf,start_lat,start_lon,end_lat,end_lon,is_moving,verdict
40,4,0.8329999999999984,2.150820931713938,2.150820931713938,1.0,2.5820179252268214,37.26306220850691,38.20228512045303,0.34856870770454407,48.26802318325944,25.908147617446048,48.26789006689621,25.90782052464447,False,too_short
42,64,2.1999999999999993,27.40272016267471,37.275496740805345,0.7351403082088791,12.455781892124874,18.933551809216908,40.40927843953635,0.6435479433275759,48.267157229069504,25.90825090319482,48.26729343887583,25.90794446358357,True,moving
43,31,1.0010000000000012,27.392264280329893,34.029565204776894,0.804954871315391,27.364899380948913,31.045916835079712,35.51136816422673,0.7682720230471703,48.267036513653785,25.90841586112723,48.26728182311402,25.90837656452479,True,moving
44,84,3.535999999999998,54.184150388970615,61.8958627533548,0.8754082741343451,15.323571942582197,4.1660684835088215,22.77818208888712,0.6789920014284906,48.26702648559513,25.908668237248325,48.26727418090079,25.90803816038223,True,moving
45,47,1.5690000000000026,21.49491849855663,24.701130269440505,0.8701997950737297,13.699756850577815,12.827342783383564,35.172694601537266,0.7298502985467302,48.26726202628696,25.908443497239976,48.2673845551362,25.90867688680737,True,moving
46,49,2.503,24.675915406774077,29.08246602030863,0.8484808471724026,9.858535919606103,3.093634142426365,18.611821152060013,0.4753341261221438,48.26694792928881,25.90795706090977,48.26717152746543,25.907967426848916,True,moving
47,78,2.5690000000000026,2.3915278808912115,8.416308000693233,0.28415403531978944,0.9309178205103966,0.8890289614777408,34.48082096263812,0.753728340451534,48.267054131434506,25.90844352618205,48.26706245970167,25.908464390173563,False,stationary
48,83,4.170999999999999,36.02110479285105,59.75518052159302,0.6028114128085436,8.636083623316004,5.524601587554841,32.57865365954519,0.5339891440178974,48.2672673268656,25.90803095340547,48.26694507898773,25.907977452251487,True,moving
49,22,0.9350000000000023,45.04219785503229,46.81510286023086,0.9621296355902138,48.17347364174565,30.00988487888725,35.17928386046992,0.6911323409188878,48.26717579559208,25.90821973886676,48.266886829785705,25.90778295793845,True,moving
51,33,1.1679999999999993,13.004118865094455,19.77797469748973,0.6575050814856676,11.133663411895945,8.50516411571241,13.773012305518264,0.7906203432516619,48.26708461506214,25.90805968134041,48.26712896695911,25.90822837257558,False,stationary
52,92,3.536999999999999,10.559840559300447,18.710476567698766,0.5643811648031807,2.9855359229008904,2.231953511393053,34.23725915140164,0.48947970633921417,48.26715624571142,25.90722612686997,48.26714120843505,25.907364959866225,False,stationary
53,125,4.371000000000002,4.42889437461645,12.052062561253786,0.36748020117775665,1.0132451097269386,0.9870614925766692,35.129500231756865,0.5543725514411926,48.26717413787105,25.906937892033856,48.26717903055761,25.90699033009649,False,stationary
54,7,1.0329999999999941,7.882696195724562,7.892749559350606,0.9987262533100225,7.630877246587228,32.934190458971074,33.22342436807817,0.41968367780957905,48.26735747813147,25.907354343394235,48.26707499040352,25.907170638643382,False,stationary
55,61,3.003999999999998,3.0249213165444955,20.093476445327347,0.1505424571390148,1.0069644861998994,1.441871392876205,19.395760232346063,0.40446556298459163,48.26708000002792,25.907164711300343,48.26709099082922,25.907205594305733,False,stationary
56,26,1.4340000000000046,24.032465330621964,29.182770181208106,0.8235155600854295,16.75904137421331,11.239016417162203,22.046864711341133,0.43020808696746826,48.26683094655122,25.90767407615474,48.26697505638395,25.907925032184487,True,moving
57,24,1.3340000000000032,0.6319430471146438,2.189727525814291,0.28859437517443814,0.47372042512342,4.74408369225669,9.1543211065316,0.3346810055275758,48.2668063392488,25.90751075302501,48.26680005873701,25.90750239061014,False,stationary
58,54,2.237000000000002,6.55049652264688,11.100756823713963,0.5900945878440828,2.9282505689078566,1.6567459763473296,35.84414252339353,0.5132310655381944,48.26710604903347,25.90728071957784,48.26713608819845,25.907146096760943,False,stationary
60,77,3.436,20.423365971947444,27.222858918758813,0.7502285499438873,5.943936545968406,4.418866106193367,35.14580423564209,0.5287159727765368,48.26650986523292,25.90710112341064,48.266621487225855,25.90731135292492,True,moving
61,3,0.06700000000000017,0.0,0.0,0.0,0.0,34.97004165379641,35.147088782743936,0.43825515111287433,48.26656275501991,25.907202408091337,48.266553676292105,25.907186319642783,False,too_short
62,6,0.19899999999999807,3.069361443587114,3.06978559172254,0.9998618313485576,15.423926852196702,31.83054785286389,35.130555313911096,0.3469675729672114,48.26680817165924,25.90751706790577,48.26678323304103,25.90747816384026,False,too_short
63,4,2.602000000000004,0.5440102659307919,0.5440102659307919,1.0,0.20907389159523102,0.31333519861101183,0.6919419968648257,0.3487550914287567,48.26659588683901,25.906160700501143,48.26660140426071,25.906177674435547,False,too_short
64,9,1.2020000000000053,0.7625039033135966,1.0448706979425904,0.7297591030306525,0.6343626483474154,0.649951645401419,4.5078376310850485,0.4080829819043477,48.26581243405924,25.9074855104461,48.26581334497344,25.90747626833294,False,stationary
